room_name,region,location,room_availability_bs,price,rating,rating_count,transaction_count,tipe_kos,room_area,is_electricity,is_kamar_mandi_dalam,is_kloset_duduk,fac_keamanan,fac_sirkulasi_udara,fac_parkir_motor,fac_parkir_mobil,fac_ruang_bersama,fac_layanan_kebersihan,fac_area_jemur,is_full_furnished,fac_ac,fac_tv,fac_bantal,fac_cermin,fac_shower,fac_air_panas,fac_wifi,fac_kulkas,fac_dapur,fac_dispenser,fac_kipas_angin,fac_kursi,fac_guling,fac_wastafel,fac_ember_mandi,fac_mesin_cuci,fac_bak_mandi,is_discount
Kost Singgahsini Seventeen Tipe D Setia Budi Jakarta Selatan,Jakarta Selatan,Setiabudi,0.00,2495000.00,4.60,3.00,10.00,Kos Putra,16.72,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1
Kost Singgahsini Shabila Tipe B Pasar Minggu Jakarta Selatan,Jakarta Selatan,Pasar Minggu,0.00,2360000.00,4.80,11.00,18.00,Kos Putri,12.00,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1
Kost Singgahsini Shabila Tipe C Pasar Minggu Jakarta Selatan,Jakarta Selatan,Pasar Minggu,0.00,2025000.00,4.80,11.00,15.00,Kos Putri,10.00,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1
Kost Singgahsini Shafara Tipe C Pesanggrahan Jakarta Selatan,Jakarta Selatan,Pesanggrahan,0.00,2125000.00,4.50,11.00,24.00,Kos Campur,15.00,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0
Kost Singgahsini Shaka Plaza Slipi Tipe A Palmerah Jakarta Barat,Jakarta Barat,Palmerah,0.00,2275000.00,5.00,1.00,4.00,Kos Putra,10.24,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0
Kost Singgahsini Shaka Plaza Slipi Tipe B Palmerah Jakarta Barat,Jakarta Barat,Palmerah,2.00,2175000.00,4.80,20.00,28.00,Kos Putra,8.96,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0
Kost Singgahsini Shaka Plaza Slipi Tipe C Palmerah Jakarta Barat,Jakarta Barat,Palmerah,0.00,1400000.00,4.80,5.00,8.00,Kos Putra,4.32,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0
Kost Singgahsini Simprug Corner 51 Tipe D Kebayoran Lama Jakarta Selatan,Jakarta Selatan,Kebayoran Lama,0.00,2175000.00,4.90,9.00,14.00,Kos Campur,5.00,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
Kost Singgahsini Sinar Resident Pedurenan Tipe A Setia Budi Jakarta Selatan,Jakarta Selatan,Setia Budi,0.00,2525000.00,4.80,23.00,99.00,Kos Putri,10.26,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1
Kost Singgahsini Slipi 18 Tipe B Palmerah Jakarta Barat,Jakarta Barat,Palmerah,0.00,950000.00,4.50,13.00,26.00,Kos Putri,6.00,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
Kost Singgahsini SMAN 64 Tipe A Cipayung Jakarta Timur,Jakarta Timur,Cipayung,0.00,1500000.00,4.90,8.00,16.00,Kos Putri,6.72,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Kost Singgahsini Sofia Thamrin Tipe B Tanah Abang Jakarta Pusat,Jakarta Pusat,Tanah Abang,0.00,2875000.00,4.10,6.00,21.00,Kos Campur,9.45,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
Kost Singgahsini Sofia Thamrin Tipe C Tanah Abang Jakarta Pusat,Jakarta Pusat,Tanah Abang,0.00,2400000.00,4.50,11.00,56.00,Kos Campur,9.45,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Sofia Thamrin Tipe D Tanah Abang Jakarta Pusat,Jakarta Pusat,Tanah Abang,0.00,1925000.00,4.60,2.00,15.00,Kos Campur,9.00,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Kost Singgahsini Sumie Dream Tipe A Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,0.00,1165000.00,4.90,29.00,53.00,Kos Putri,7.50,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
Kost Singgahsini Sumie Dream Tipe B Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,0.00,1260000.00,4.80,7.00,13.00,Kos Putri,9.00,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
Kost Singgahsini Summagung Tipe B Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,3.00,1645000.00,4.50,33.00,54.00,Kos Campur,8.75,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
Kost Singgahsini Sunrise Living Tipe A Pasar Minggu Jakarta Selatan,Jakarta Selatan,Pasar Minggu,0.00,2635000.00,4.90,2.00,15.00,Kos Campur,18.00,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Sunrise Living Tipe B Pasar Minggu Jakarta Selatan,Jakarta Selatan,Pasar Minggu,1.00,2455000.00,4.90,3.00,17.00,Kos Campur,15.75,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Sunrise Living Tipe C Pasar Minggu Jakarta Selatan,Jakarta Selatan,Pasar Minggu,0.00,2095000.00,4.30,4.00,18.00,Kos Campur,13.50,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Sunrise Living Tipe D Pasar Minggu Jakarta Selatan,Jakarta Selatan,Pasar Minggu,0.00,1825000.00,4.90,2.00,11.00,Kos Campur,11.25,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Sunter Jaya 48 Tipe A Tanjung Priok Jakarta Utara,Jakarta Utara,Tanjung Priok,2.00,1545000.00,4.40,11.00,46.00,Kos Campur,11.10,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Kost Singgahsini Suryopranoto Petojo Tipe A Gambir Jakarta Pusat,Jakarta Pusat,Gambir,0.00,2637500.00,4.90,2.00,6.00,Kos Campur,10.24,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Suryopranoto Petojo Tipe B Gambir Jakarta Pusat,Jakarta Pusat,Gambir,0.00,2325000.00,4.40,8.00,30.00,Kos Campur,9.00,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Syahrin Tipe C Gandaria Jakarta Selatan,Jakarta Selatan,Kebayoran Baru,0.00,3575000.00,4.90,7.00,15.00,Kos Putri,16.00,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
Kost Singgahsini T18A Pegangsaan Dua Tipe A Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,2.00,1556800.00,0.00,0.00,0.00,Kos Putri,8.40,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1
Kost Singgahsini T18A Pegangsaan Dua Tipe B Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,3.00,1391200.00,0.00,0.00,0.00,Kos Putri,8.40,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1
Kost Singgahsini Taman Apel IV Tipe A Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,2.00,2225000.00,4.60,27.00,63.00,Kos Campur,8.19,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Taman Apel IV Tipe B Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,1.00,1975000.00,4.60,83.00,198.00,Kos Campur,8.19,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Taman Malaka 21 Tipe A Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,0.00,1656000.00,5.00,1.00,3.00,Kos Putri,8.75,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Taman Malaka 21 Tipe A Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,0.00,1656000.00,5.00,1.00,3.00,Kos Putri,9.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kost Singgahsini Taman Malaka 21 Tipe A Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,0.00,1656000.00,5.00,1.00,3.00,Kos Putri,8.75,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Taman Malaka 21 Tipe A Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,0.00,1656000.00,5.00,1.00,3.00,Kos Putri,8.75,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Tanah Abang Tipe A Jakarta Pusat,Jakarta Pusat,Tanah Abang,0.00,1735000.00,4.90,10.00,11.00,Kos Putri,14.00,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
Kost Singgahsini Tanah Abang Tipe C Jakarta Pusat,Jakarta Pusat,Tanah Abang,0.00,1625000.00,4.60,19.00,45.00,Kos Putri,12.00,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
Kost Singgahsini Tanjung Duren 33 Tipe A Grogol Jakarta Barat,Jakarta Barat,Grogol Petamburan,0.00,1745400.00,4.60,10.00,23.00,Kos Campur,8.75,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1
Kost Singgahsini Tanjung Duren 33 Tipe B Grogol Jakarta Barat,Jakarta Barat,Grogol Petamburan,0.00,1525000.00,4.60,12.00,19.00,Kos Campur,8.75,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Tanjung Duren 33 Tipe C Grogol Jakarta Barat,Jakarta Barat,Grogol Petamburan,2.00,1345000.00,4.60,59.00,128.00,Kos Campur,7.00,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Tanjung Duren 46 Tipe A Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,0.00,2162500.00,4.80,29.00,59.00,Kos Campur,8.64,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1
Kost Singgahsini Tanjung Duren 46 Tipe B Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,0.00,2210000.00,4.80,10.00,16.00,Kos Campur,8.64,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1
Kost Singgahsini Taska 33 Tipe A Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,0.00,1925000.00,4.90,63.00,78.00,Kos Campur,6.72,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1
Kost Singgahsini Tawes 23 Rawamangun Tipe A Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,0.00,2257500.00,4.50,2.00,6.00,Kos Campur,11.20,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1
Kost Singgahsini Tawes 23 Rawamangun Tipe B Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,1.00,2162500.00,4.80,3.00,5.00,Kos Campur,10.50,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
Kost Singgahsini Tebet Barat 11 Tipe B Jakarta Selatan,Jakarta Selatan,Tebet,0.00,1225000.00,4.90,7.00,19.00,Kos Putra,6.60,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0
Kost Singgahsini Tebet Barat II Tipe B Tebet Jakarta Selatan,Jakarta Selatan,Tebet,0.00,2005000.00,4.60,5.00,10.00,Kos Putri,6.00,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Kost Singgahsini Teduh Tebet Timur Tipe A Jakarta Selatan,Jakarta Selatan,Tebet,0.00,3135000.00,4.90,3.00,4.00,Kos Putra,32.00,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Teduh Tebet Timur Tipe B Jakarta Selatan,Jakarta Selatan,Tebet,0.00,2422500.00,4.60,2.00,4.00,Kos Putra,20.00,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Teduh Tebet Timur Tipe C Jakarta Selatan,Jakarta Selatan,Tebet,0.00,2130000.00,5.00,8.00,23.00,Kos Putra,12.25,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Tegal Parang Tipe A Mampang Prapatan Jakarta Selatan,Jakarta Selatan,Mampang Prapatan,0.00,3875000.00,0.00,0.00,0.00,Kos Putri,21.00,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0
Kost Singgahsini Tegal Parang Tipe B Mampang Prapatan Jakarta Selatan,Jakarta Selatan,Mampang Prapatan,0.00,2875000.00,4.90,11.00,25.00,Kos Putri,8.96,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
Kost Singgahsini Tegal Parang Tipe C Mampang Prapatan Jakarta Selatan,Jakarta Selatan,Mampang Prapatan,0.00,2475000.00,4.80,3.00,6.00,Kos Putri,12.00,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0
Kost Singgahsini The Casa Tipe B Tebet Jakarta Selatan,Jakarta Selatan,Tebet,0.00,2352500.00,4.50,13.00,34.00,Kos Putri,16.00,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1
Kost Singgahsini The Hartonos Rawasari Tipe A Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,0.00,1805000.00,4.60,2.00,35.00,Kos Campur,12.80,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1
Kost Singgahsini Theresia Tipe A Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,0.00,2125000.00,4.90,14.00,18.00,Kos Campur,9.00,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1
Kost Singgahsini Theresia Tipe B Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,3.00,1945000.00,4.90,6.00,9.00,Kos Campur,7.50,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1
Kost Singgahsini Theresia Tipe C Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,3.00,1751000.00,4.80,5.00,7.00,Kos Campur,6.25,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1
Kost Singgahsini Tin Pisangan Baru Timur Tipe A Matraman Jakarta Timur,Jakarta Timur,Matraman,0.00,1545000.00,4.90,7.00,8.00,Kos Campur,6.25,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Kost Singgahsini Tin Pisangan Baru Timur Tipe B Matraman Jakarta Timur,Jakarta Timur,Matraman,0.00,1129000.00,4.60,8.00,11.00,Kos Campur,6.25,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Kost Singgahsini Tin Pisangan Baru Timur Tipe C Matraman Jakarta Timur,Jakarta Timur,Matraman,0.00,1037000.00,4.90,1.00,1.00,Kos Campur,6.25,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Kost Singgahsini Tin Pisangan Baru Timur Tipe D Matraman Jakarta Timur,Jakarta Timur,Matraman,0.00,1640000.00,0.00,0.00,0.00,Kos Campur,12.00,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Kost Singgahsini Tobasa 3 Tipe B Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,1.00,1710000.00,4.80,4.00,9.00,Kos Campur,10.80,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1
Kost Singgahsini Tobasa 3 Tipe C Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,0.00,1620000.00,0.00,0.00,0.00,Kos Campur,10.80,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1
Kost Singgahsini Tobasa 3 Tipe D Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,1.00,1530000.00,4.90,3.00,10.00,Kos Campur,12.92,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1
Kost Singgahsini Tobasa 3 Tipe E Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,0.00,1350000.00,4.90,1.00,3.00,Kos Campur,10.80,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1
Kost Singgahsini Tobasa 3 Tipe F Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,0.00,1440000.00,0.00,0.00,0.00,Kos Campur,10.80,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1
Kost Singgahsini Torrycoffe Homes Tipe A Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,3.00,1925000.00,4.90,3.00,5.00,Kos Campur,6.60,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1
Kost Singgahsini Tressa Tipe A Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,0.00,1807000.00,0.00,0.00,8.00,Kos Putri,10.50,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
Kost Singgahsini Triani 32 Tipe A Lenteng Agung Jakarta Selatan,Jakarta Selatan,Jagakarsa,1.00,1425000.00,4.80,35.00,81.00,Kos Putri,9.00,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
Kost Singgahsini Trimur Tanjung Duren Tipe A Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,0.00,1727000.00,5.00,2.00,8.00,Kos Campur,8.00,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Trimur Tanjung Duren Tipe B Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,2.00,1681000.00,4.50,5.00,21.00,Kos Campur,8.00,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
Kost Singgahsini Tutul 402 Pondok Bambu Tipe A Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,1.00,1875000.00,4.00,1.00,4.00,Kos Putri,16.00,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Kost Singgahsini Tutul 402 Pondok Bambu Tipe A Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,1.00,1875000.00,4.00,1.00,4.00,Kos Putri,16.00,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Kost Singgahsini Tutul 402 Pondok Bambu Tipe A Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,1.00,1875000.00,4.00,1.00,4.00,Kos Putri,16.00,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Kost Singgahsini Tutul 402 Pondok Bambu Tipe A Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,1.00,1875000.00,4.00,1.00,4.00,Kos Putri,16.00,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Kost Singgahsini Tutul 402 Pondok Bambu Tipe B Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,1.00,1775000.00,4.90,7.00,10.00,Kos Putri,10.50,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Kost Singgahsini Tutul 402 Pondok Bambu Tipe C Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,1.00,1675000.00,4.90,11.00,25.00,Kos Putri,9.00,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Kost Singgahsini Ulujami 5 Tipe A Pesanggrahan Jakarta Selatan,Jakarta Selatan,Pesanggrahan,1.00,2162500.00,4.80,15.00,35.00,Kos Putri,12.00,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1
Kost Singgahsini Ummi Residence Tipe C Pasar Minggu Jakarta Selatan,Jakarta Selatan,Pasar Minggu,0.00,3150000.00,4.90,11.00,24.00,Kos Campur,17.28,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
Kost Singgahsini Ummi Residence Tipe D Pasar Minggu Jakarta Selatan,Jakarta Selatan,Pasar Minggu,0.00,2755000.00,4.90,10.00,11.00,Kos Campur,15.20,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
Kost Singgahsini UNTAR S Parman Tipe A Tomang Jakarta Barat,Jakarta Barat,Grogol Petamburan,3.00,2900000.00,4.40,6.00,14.00,Kos Campur,9.00,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
Kost Singgahsini UNTAR S Parman Tipe B Tomang Jakarta Barat,Jakarta Barat,Grogol Petamburan,0.00,2400000.00,4.60,109.00,224.00,Kos Campur,12.00,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1
Kost Singgahsini Vanela 15 Tipe A Menteng Jakarta Pusat,Jakarta Pusat,Menteng,0.00,3205000.00,4.80,13.00,21.00,Kos Campur,10.50,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Kost Singgahsini Vanela 15 Tipe B Menteng Jakarta Pusat,Jakarta Pusat,Menteng,1.00,3095000.00,4.60,39.00,63.00,Kos Campur,10.50,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Kost Singgahsini Vanela 15 Tipe C Menteng Jakarta Pusat,Jakarta Pusat,Menteng,0.00,2875000.00,4.60,16.00,36.00,Kos Campur,10.50,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Kost Singgahsini Vanela 8 Benhil Tipe A Tanah Abang Jakarta Pusat,Jakarta Pusat,Tanah Abang,0.00,2722500.00,4.60,19.00,27.00,Kos Campur,9.00,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
Kost Singgahsini Vanela 8 Benhil Tipe B Tanah Abang Jakarta Pusat,Jakarta Pusat,Tanah Abang,0.00,2610000.00,4.60,20.00,39.00,Kos Campur,7.50,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
Kost Singgahsini Vanela 8 Benhil Tipe C Tanah Abang Jakarta Pusat,Jakarta Pusat,Tanah Abang,1.00,2295000.00,4.60,4.00,6.00,Kos Campur,6.25,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
Kost Singgahsini Victory Tipe A Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,1.00,2300000.00,0.00,0.00,4.00,Kos Putri,10.24,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Kost Singgahsini Victory Tipe B Kelapa Gading Jakarta Utara,Jakarta Utara,Kelapa Gading,0.00,2116000.00,0.00,0.00,2.00,Kos Putri,10.24,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Kost Singgahsini W One Kebon Kacang Tipe B Tanah Abang Jakarta Pusat,Jakarta Pusat,Tanah Abang,0.00,2969000.00,0.00,0.00,0.00,Kos Campur,12.60,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1
Kost Singgahsini W One Pasar Baru Tipe B Sawah Besar Jakarta Pusat,Jakarta Pusat,Sawah Besar,0.00,2693000.00,4.40,1.00,1.00,Kos Campur,12.00,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
Kost Singgahsini W Residence Tipe B Taman Sari Jakarta Barat,Jakarta Barat,Taman Sari,0.00,1975000.00,4.60,19.00,42.00,Kos Campur,10.35,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1
