region,location,room_availability_bs,price,rating,rating_count,transaction_count,tipe_kos,room_area,is_electricity,is_kamar_mandi_dalam,is_kloset_duduk,fac_keamanan,fac_sirkulasi_udara,fac_parkir_motor,fac_parkir_mobil,fac_ruang_bersama,fac_layanan_kebersihan,fac_area_jemur,is_full_furnished,fac_ac,fac_tv,fac_bantal,fac_cermin,fac_shower,fac_air_panas,fac_wifi,fac_kulkas,fac_dapur,fac_dispenser,fac_kipas_angin,fac_kursi,fac_guling,fac_wastafel,fac_ember_mandi,fac_mesin_cuci,fac_bak_mandi,is_discount
Jakarta Pusat,Kecamatan Senen,0.0,2025000.0,4.8,49.0,76.0,Kos Putri,13.5,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0
Jakarta Pusat,Gambir,3.0,1875000.0,4.6,74.0,115.0,Kos Campur,8.75,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
Jakarta Pusat,Gambir,0.0,1735000.0,4.6,1.0,3.0,Kos Campur,8.75,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1
Jakarta Pusat,Sawah Besar,0.0,3445000.0,0.0,0.0,0.0,Kos Campur,20.0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1
Jakarta Barat,Cengkareng,0.0,2141000.0,0.0,0.0,6.0,Kos Campur,12.16,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
Jakarta Barat,Cengkareng,0.0,1865000.0,4.9,1.0,39.0,Kos Campur,7.839999999999999,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
Jakarta Selatan,Cilandak,1.0,2325000.0,4.6,3.0,8.0,Kos Putra,17.34,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
Jakarta Selatan,Pancoran,0.0,2095000.0,5.0,1.0,3.0,Kos Putra,12.25,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Jakarta Pusat,Cempaka Putih,0.0,2877000.0,4.6,4.0,9.0,Kos Campur,11.840000000000002,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Pusat,Cempaka Putih,0.0,2732500.0,4.9,3.0,5.0,Kos Campur,16.0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Pusat,Cempaka Putih,0.0,2495000.0,4.6,24.0,40.0,Kos Campur,10.36,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Timur,Makasar,0.0,1782500.0,5.0,7.0,16.0,Kos Putra,13.5,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1
Jakarta Timur,Makasar,0.0,525000.0,5.0,1.0,3.0,Kos Putra,7.5,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1
Jakarta Barat,Taman Sari,0.0,1865000.0,4.9,73.0,130.0,Kos Campur,7.56,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Barat,Taman Sari,1.0,1773000.0,4.8,9.0,21.0,Kos Campur,6.72,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Barat,Taman Sari,0.0,1359000.0,4.8,5.0,8.0,Kos Campur,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jakarta Selatan,Pasar Minggu,1.0,2075000.0,4.8,26.0,53.0,Kos Putri,12.0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Jakarta Barat,Kebon Jeruk,0.0,1212500.0,4.6,42.0,84.0,Kos Campur,6.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Jakarta Selatan,Kebayoran Lama,0.0,2020000.0,4.8,15.0,22.0,Kos Campur,7.5600000000000005,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
Jakarta Utara,Kelapa Gading,1.0,1610000.0,4.3,9.0,11.0,Kos Campur,9.0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Utara,Kelapa Gading,0.0,1426000.0,4.6,9.0,13.0,Kos Campur,7.5,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Jakarta Utara,Kelapa Gading,0.0,1150000.0,4.6,126.0,186.0,Kos Campur,5.0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1
Jakarta Utara,Kelapa Gading,1.0,966000.0,4.6,27.0,47.0,Kos Campur,5.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Jakarta Selatan,Kebayoran Lama,1.0,3587500.0,4.4,2.0,7.0,Kos Campur,9.600000000000001,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Selatan,Kecamatan Mampang Prapatan,2.0,2780000.0,4.5,32.0,56.0,Kos Campur,12.0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Jakarta Selatan,MAMPANG PRAPATAN,1.0,2210000.0,4.5,11.0,22.0,Kos Campur,14.0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
Jakarta Selatan,Kecamatan Mampang Prapatan,2.0,1830000.0,4.6,28.0,42.0,Kos Campur,12.0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
Jakarta Barat,Palmerah,0.0,3875000.0,4.5,9.0,23.0,Kos Campur,32.64,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
Jakarta Barat,Palmerah,0.0,3675000.0,4.9,14.0,32.0,Kos Campur,21.0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1
Jakarta Selatan,Pesanggrahan,1.0,2775000.0,4.5,1.0,6.0,Kos Campur,30.0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0
Jakarta Selatan,Pesanggrahan,3.0,2075000.0,4.8,37.0,54.0,Kos Campur,9.600000000000001,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0
Jakarta Pusat,Kemayoran,0.0,1735000.0,4.9,1.0,1.0,Kos Putri,9.25,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Jakarta Pusat,Kemayoran,0.0,1592500.0,0.0,0.0,5.0,Kos Putri,6.75,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1
Jakarta Pusat,Kemayoran,0.0,1545000.0,4.8,2.0,5.0,Kos Putri,9.25,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Jakarta Pusat,Kemayoran,0.0,1260000.0,4.9,3.0,15.0,Kos Putri,7.5,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Jakarta Selatan,Kebayoran Baru,1.0,3255000.0,4.9,4.0,10.0,Kos Putri,16.56,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
Jakarta Selatan,Kebayoran Baru,0.0,2732500.0,4.8,4.0,3.0,Kos Putri,14.100000000000001,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Selatan,Kebayoran Baru,0.0,2417000.0,4.6,3.0,7.0,Kos Putri,13.5,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Selatan,Kebayoran Baru,0.0,1830000.0,4.6,1.0,1.0,Kos Putri,9.0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Selatan,Tebet,0.0,2025000.0,4.6,5.0,14.0,Kos Putri,7.5,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1
Jakarta Timur,Duren Sawit,1.0,1260000.0,4.6,14.0,19.0,Kos Putri,9.0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
Jakarta Timur,Matraman,0.0,2305000.0,5.0,2.0,5.0,Kos Campur,13.5,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
Jakarta Timur,Matraman,1.0,2125000.0,4.9,36.0,70.0,Kos Campur,9.0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
Jakarta Timur,Matraman,0.0,2613750.0,4.9,2.0,4.0,Kos Campur,13.020000000000001,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1
Jakarta Selatan,Tebet,0.0,2325000.0,4.6,7.0,18.0,Kos Putra,10.5,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
Jakarta Utara,Tanjung Priok,3.0,1592500.0,4.8,26.0,23.0,Kos Campur,12.6,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1
Jakarta Utara,Tanjung Priok,0.0,1497500.0,4.8,46.0,55.0,Kos Campur,11.25,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
Jakarta Utara,Tanjung Priok,0.0,1117500.0,4.9,1.0,2.0,Kos Campur,12.24,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
Jakarta Utara,Tanjung Priok,0.0,1022500.0,4.8,10.0,12.0,Kos Campur,8.64,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1
Jakarta Pusat,Kecamatan Senen,0.0,1805000.0,4.5,14.0,24.0,Kos Putra,11.61,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
Jakarta Pusat,Kecamatan Senen,0.0,1495000.0,4.8,51.0,76.0,Kos Putra,4.620000000000001,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
Jakarta Timur,Cipayung,2.0,1440000.0,4.8,4.0,17.0,Kos Putri,13.5,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1
Jakarta Selatan,Tebet,0.0,2200000.0,4.6,61.0,108.0,Kos Campur,9.0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0
Jakarta Timur,Cakung,2.0,1727000.0,4.9,1.0,2.0,Kos Putri,10.5,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1
Jakarta Pusat,Kemayoran,0.0,1545000.0,5.0,8.0,21.0,Kos Putri,6.25,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
Jakarta Pusat,Kemayoran,0.0,1307500.0,0.0,0.0,8.0,Kos Putri,6.25,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
Jakarta Pusat,Kemayoran,0.0,1225000.0,5.0,1.0,3.0,Kos Putri,6.0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
Jakarta Selatan,Kecamatan Kebayoran Baru,0.0,2785000.0,0.0,0.0,0.0,Kos Campur,14.639999999999999,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
Jakarta Selatan,Kebayoran Baru,1.0,2685000.0,4.8,2.0,4.0,Kos Campur,11.9,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Selatan,Cilandak,2.0,2725000.0,4.6,23.0,45.0,Kos Campur,15.959999999999999,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
Jakarta Selatan,Jagakarsa,0.0,1275000.0,4.9,25.0,52.0,Kos Putri,11.2,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Jakarta Selatan,Jagakarsa,0.0,1525000.0,4.9,10.0,14.0,Kos Putri,11.2,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
Jakarta Pusat,Johar Baru,3.0,2125000.0,4.8,32.0,50.0,Kos Putri,7.4399999999999995,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1
Jakarta Timur,Duren Sawit,1.0,2425000.0,4.6,12.0,22.0,Kos Campur,9.450000000000001,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
Jakarta Pusat,Gambir,0.0,1331400.0,4.4,2.0,12.0,Kos Putri,5.44,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1
Jakarta Timur,Jatinegara,0.0,1763500.0,0.0,0.0,0.0,Kos Campur,10.5,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
Jakarta Timur,Jatinegara,1.0,1497500.0,4.8,21.0,36.0,Kos Campur,10.5,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
Jakarta Utara,Kecamatan Kelapa Gading,0.0,2775000.0,4.8,54.0,88.0,Kos Campur,14.100000000000001,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
Jakarta Selatan,Mampang Prapatan,0.0,2225000.0,4.8,14.0,27.0,Kos Campur,8.100000000000001,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0
Jakarta Barat,Kembangan,1.0,1809800.0,4.9,1.0,4.0,Kos Putri,7.839999999999999,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
Jakarta Barat,Kecamatan Grogol petamburan,0.0,1906000.0,4.8,10.0,16.0,Kos Putri,7.5,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
Jakarta Barat,Kecamatan Grogol petamburan,1.0,1792000.0,4.9,65.0,115.0,Kos Putri,6.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
Jakarta Utara,Pademangan,3.0,2070000.0,4.6,36.0,74.0,Kos Campur,5.28,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1
Jakarta Barat,Taman Sari,1.0,1925000.0,4.8,7.0,13.0,Kos Campur,8.0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
Jakarta Barat,Taman Sari,1.0,1625000.0,4.6,1.0,4.0,Kos Campur,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Barat,Taman Sari,0.0,1313000.0,4.4,4.0,5.0,Kos Campur,9.600000000000001,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
Jakarta Barat,Cengkareng,1.0,1402500.0,4.6,4.0,7.0,Kos Campur,11.309999999999999,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Jakarta Barat,Kebon Jeruk,3.0,2049000.0,4.5,3.0,18.0,Kos Campur,12.899999999999999,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
Jakarta Barat,Kebon Jeruk,3.0,2475000.0,4.8,16.0,41.0,Kos Campur,12.0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0
Jakarta Barat,Kebon Jeruk,0.0,2525000.0,4.6,26.0,49.0,Kos Campur,12.0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0
Jakarta Barat,Kebon Jeruk,0.0,3085000.0,4.9,4.0,11.0,Kos Campur,20.0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0
Jakarta Selatan,Tebet,0.0,2185000.0,5.0,1.0,3.0,Kos Putri,15.0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1
Jakarta Timur,Kramat Jati,0.0,1402500.0,4.8,17.0,23.0,Kos Campur,8.32,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Jakarta Timur,Kramat Jati,1.0,1355000.0,4.9,17.0,16.0,Kos Campur,7.5,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Jakarta Utara,Kecamatan Kelapa Gading,1.0,1575000.0,4.9,6.0,6.0,Kos Putri,10.5,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Utara,Kecamatan Kelapa Gading,0.0,1775000.0,4.9,2.0,1.0,Kos Putri,16.5,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Utara,Kecamatan Kelapa Gading,0.0,1925000.0,4.9,2.0,1.0,Kos Putri,20.0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Utara,Pademangan,3.0,2232500.0,4.9,1.0,2.0,Kos Campur,9.0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Jakarta Utara,Pademangan,0.0,2090000.0,4.1,2.0,2.0,Kos Campur,9.0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Jakarta Barat,Kecamatan Kembangan,1.0,1425000.0,4.9,16.0,26.0,Kos Putri,7.920000000000001,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Jakarta Barat,Kecamatan Kembangan,0.0,1525000.0,4.6,9.0,11.0,Kos Putri,20.8,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Jakarta Barat,Kecamatan Kembangan,0.0,1325000.0,4.8,7.0,13.0,Kos Putri,7.920000000000001,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
Jakarta Timur,Kramat Jati,0.0,2185000.0,4.3,3.0,6.0,Kos Campur,12.0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Pusat,Tanah Abang,0.0,1640000.0,4.8,49.0,81.0,Kos Putri,6.0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
Jakarta Pusat,Tanah Abang,0.0,1735000.0,4.6,19.0,26.0,Kos Putri,6.0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
Jakarta Pusat,Tanah Abang,0.0,1782500.0,4.9,6.0,5.0,Kos Putri,12.0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
Jakarta Timur,Duren Sawit,0.0,1543000.0,4.8,3.0,6.0,Kos Putri,8.75,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1
Jakarta Timur,Duren Sawit,0.0,1225000.0,4.5,4.0,9.0,Kos Putri,6.0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Jakarta Selatan,Setia Budi,0.0,2285000.0,4.6,29.0,83.0,Kos Putri,7.0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
Jakarta Selatan,Kecamatan Cilandak,0.0,2365000.0,4.5,30.0,54.0,Kos Campur,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jakarta Selatan,Cilandak,0.0,2905000.0,4.9,2.0,3.0,Kos Campur,24.0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1
Jakarta Barat,Kebon Jeruk,1.0,2115000.0,4.6,9.0,20.0,Kos Putri,18.0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1
Jakarta Barat,Kebon Jeruk,1.0,2020000.0,4.6,10.0,17.0,Kos Putri,14.0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1
Jakarta Barat,Kebon Jeruk,0.0,2020000.0,4.9,11.0,21.0,Kos Putri,12.0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Jakarta Barat,Kebon Jeruk,1.0,1925000.0,4.8,24.0,37.0,Kos Putri,8.75,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Jakarta Pusat,Kecamatan Kemayoran,0.0,1129000.0,4.8,62.0,81.0,Kos Campur,9.0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1
Jakarta Pusat,Kecamatan Kemayoran,1.0,1125000.0,4.9,9.0,14.0,Kos Campur,5.0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1
Jakarta Selatan,SETIA BUDI,0.0,2400000.0,4.5,70.0,133.0,Kos Campur,12.0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1
Jakarta Selatan,SETIA BUDI,0.0,2825000.0,4.5,22.0,43.0,Kos Campur,10.799999999999999,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1
Jakarta Barat,Kali Deres,1.0,1589000.0,4.3,2.0,18.0,Kos Campur,9.889999999999999,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
Jakarta Selatan,Mampang Prapatan,1.0,2780000.0,4.5,14.0,37.0,Kos Campur,10.8,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Jakarta Selatan,Pasar Minggu,0.0,2637500.0,4.8,7.0,10.0,Kos Putri,10.5,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Jakarta Selatan,Pasar Minggu,0.0,2400000.0,4.8,4.0,14.0,Kos Putri,8.75,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Jakarta Pusat,Menteng,0.0,2275000.0,3.5,1.0,4.0,Kos Campur,8.64,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1
Jakarta Pusat,Menteng,0.0,1825000.0,4.9,3.0,12.0,Kos Campur,7.5,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1
Jakarta Selatan,Pasar Minggu,0.0,1125000.0,4.5,8.0,18.0,Kos Putra,6.300000000000001,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1
Jakarta Barat,Taman Sari,0.0,2210000.0,4.8,21.0,36.0,Kos Putri,9.0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1
Jakarta Selatan,Cilandak,0.0,1875000.0,4.9,23.0,33.0,Kos Putri,9.600000000000001,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
Jakarta Selatan,Cilandak,0.0,1775000.0,4.9,24.0,35.0,Kos Putri,7.0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
Jakarta Utara,Tanjung Priok,0.0,1465000.0,0.0,0.0,2.0,Kos Putri,12.0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
Jakarta Utara,Tanjung Priok,0.0,1420000.0,5.0,1.0,11.0,Kos Putri,9.0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
Jakarta Barat,Palmerah,1.0,2875000.0,4.6,4.0,13.0,Kos Putri,12.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
Jakarta Barat,Kebon Jeruk,0.0,1625000.0,4.6,3.0,5.0,Kos Campur,9.0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1
Jakarta Barat,Kebon Jeruk,0.0,1325000.0,4.4,3.0,3.0,Kos Campur,9.0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0
